province,province_en,name,name_en,category,layer,layer_name,lat,lon,source
เชียงราย,Chiang Rai,สำนักงานสาธารณสุขจังหวัดเชียงราย,,หน่วยงานรัฐ,1,Primary,19.8490666,99.8613292,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,สำนักงานส่งเสริมการศึกษานอกระบบและการศึกษาตามอัธยาศัยจังหวัดเชียงราย (กศน.),Chiang Rai Provincial Office of the Non-Formal and Informal Education (NFE.),หน่วยงานรัฐ,1,Primary,19.9135721,99.8310221,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,สำนักงานหนังสือเดินทาง เชียงราย,"Chiang Rai Passport Office
(Immigration)",หน่วยงานรัฐ,1,Primary,19.9300453,99.8652225,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,สำนักงานเทศบาลตำบลดอยลาน,Doilan administrative office,หน่วยงานรัฐ,1,Primary,19.6841408,99.926506,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,สำนักงานเทศบาลตำบลท่าสาย,,หน่วยงานรัฐ,1,Primary,19.8509407,99.8586001,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,สำนักงานเทศบาลตำบลสันทราย,Sansai municipal office,หน่วยงานรัฐ,1,Primary,19.8568674,99.8155712,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,สำนักงานโยธาธิการและผังเมืองจังหวัดเชียงราย,ChiangRai Office of Public Works and Town & Country Planning,หน่วยงานรัฐ,1,Primary,19.9290947,99.8702038,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,องค์การบริหารส่วนจังหวัดเชียงราย,Chiang Rai Provincial Administrative Organization,หน่วยงานรัฐ,1,Primary,19.9298929,99.8652721,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,แขวงทางหลวงเชียงรายที่ 1,1st Chang Rai Highway District Office,หน่วยงานรัฐ,1,Primary,19.9179191,99.8456609,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,Greenpark Community Mall Chiangrai - กรีนพาร์ค คอมมูนิตี้มอลล์ เชียงราย,,ห้างสรรพสินค้า,1,Primary,19.9189108,99.8201753,Google Maps
เชียงราย,Chiang Rai,Greenpark Community Mall Chiangrai - กรีนพาร์ค คอมมูนิตี้มอลล์ เชียงราย,,ห้างสรรพสินค้า,1,Primary,19.918906,99.7789755,Google Maps
เชียงราย,Chiang Rai,SCG Home Solution,,ห้างสรรพสินค้า,1,Primary,19.8849286,99.8361189,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,ทีเจ มอลล์ บายพาสวงแหวนตะวันออกเชียงราย,,ห้างสรรพสินค้า,1,Primary,19.8884329,99.7657084,Google Maps
เชียงราย,Chiang Rai,สากลนคร,Sakolnakorn,ห้างสรรพสินค้า,1,Primary,19.9077897,99.8312289,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,ห้างสรรพสินค้าเอดิสัน,Edison Department Store,ห้างสรรพสินค้า,1,Primary,19.9057265,99.8326939,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,เซ็นทรัล เชียงราย,Central Chiang Rai,ห้างสรรพสินค้า,1,Primary,19.886284,99.8330265,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,เซ็นทรัล เชียงราย,,ห้างสรรพสินค้า,1,Primary,19.3828642,99.4367145,Google Maps
เชียงราย,Chiang Rai,เซ็นทรัล เชียงราย,,ห้างสรรพสินค้า,1,Primary,19.9222341,99.8015572,Google Maps
เชียงราย,Chiang Rai,เซ็นทรัล เชียงราย,,ห้างสรรพสินค้า,1,Primary,19.903186,99.7679826,Google Maps
เชียงราย,Chiang Rai,โรบินสัน,Robinson,ห้างสรรพสินค้า,1,Primary,19.885928,99.832687,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,โรบินสัน เชียงราย,,ห้างสรรพสินค้า,1,Primary,19.8864083,98.6811395,Google Maps
เชียงราย,Chiang Rai,Bangkok Hospital,,โรงพยาบาล,1,Primary,19.99276,99.8634925,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,Mae Fah Luang University Hospital,,โรงพยาบาล,1,Primary,20.0409151,99.8943982,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,สำนักวิชาทันตแพทย์ศาสตร์,,โรงพยาบาล,1,Primary,20.0313472,99.8780749,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,โรงบาลค่ายเม็งรายมหาราช,Fort Mengraimaharaj Hospital,โรงพยาบาล,1,Primary,19.9045666,99.8136009,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,โรงพยาบาล เชียงรายประชานุเคราะห์,Chiangrai Prachanukroh Hospital,โรงพยาบาล,1,Primary,19.900775,99.8302868,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,โรงพยาบาลกรุงเทพ เชียงราย,,โรงพยาบาล,1,Primary,19.8937508,99.960095,Google Maps
เชียงราย,Chiang Rai,โรงพยาบาลวัดห้วยปลากั้งเพื่อสังคม,Wat Huay Pla Kang Hospital,โรงพยาบาล,1,Primary,19.9490313,99.8079668,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,"โรงพยาบาลศูนย์การแพทย์
มหาวิทยาลัยแม่ฟ้าหลวง",,โรงพยาบาล,1,Primary,20.0308661,99.8801527,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,โรงพยาบาลส่งเสริมสุขภาพตำบล,District Health Center,โรงพยาบาล,1,Primary,19.8766339,99.7866967,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,โรงพยาบาลเกษมราษฎร์ ศรีบุรินทร์,Kasenrad Sriburin Hospital,โรงพยาบาล,1,Primary,19.8779262,99.835561,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,โรงพยาบาลเชียง รายอินเดอร์,Chianglai Inter Hospital,โรงพยาบาล,1,Primary,19.8950679,99.8311234,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,โรงพยาบาลเชียงราย ราม,,โรงพยาบาล,1,Primary,19.9095594,98.8185961,Google Maps
เชียงราย,Chiang Rai,โรงพยาบาลเชียงราย ราม,,โรงพยาบาล,1,Primary,19.8949972,98.6776099,Google Maps
เชียงราย,Chiang Rai,โรงพยาบาลโอเวอร์บรุ๊ค,Overbrook Hospital,โรงพยาบาล,1,Primary,19.9119224,99.8290823,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,โรงพยาบาลโอเวอร์บรุ๊ค,,โรงพยาบาล,1,Primary,19.9777607,98.893455,Google Maps
เชียงราย,Chiang Rai,Ganesha Exhibition Hall,,วัด/ศาสนสถาน,2,Iconic,19.8228417,99.7627389,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,Lan Tong,Lan Tong,วัด/ศาสนสถาน,2,Iconic,20.0414768,99.8965781,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,Wat Huay Pla Kang (Goddess of Mercy Temple),"Wat Huai Pla Kang, Big Buddha",วัด/ศาสนสถาน,2,Iconic,19.9488746,99.8063103,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,Wat Phra That Pluthong Thamwararam,Wat Phra That Pluthong Thamwararam,วัด/ศาสนสถาน,2,Iconic,20.0508629,99.8515381,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,Wat Thung Tom,Wat Thung Tom,วัด/ศาสนสถาน,2,Iconic,20.0604355,99.9554514,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,cave with buddha,cave with buddha,วัด/ศาสนสถาน,2,Iconic,19.9196846,99.7951275,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,พระธาตุวังซาง,Phrathat Wangsang,วัด/ศาสนสถาน,2,Iconic,19.9303636,99.8115804,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,พระธาตุศรีโยนนกรัตนมงคล,,วัด/ศาสนสถาน,2,Iconic,20.0408096,99.8542798,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,วัด ฝั่งหมิ่น,What Fang Min,วัด/ศาสนสถาน,2,Iconic,19.8376006,99.7057533,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,วัดขัวแคร่,Wat Khua Khrae,วัด/ศาสนสถาน,2,Iconic,19.9551807,99.8504865,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,วัดดอยงำเมือง,Wat Ngam Muang,วัด/ศาสนสถาน,2,Iconic,19.9125113,99.8250183,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,วัดดอยพระบาท,Wat Doi Phrabat,วัด/ศาสนสถาน,2,Iconic,19.8845543,99.8244656,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,วัดถ้ำตุ๊ปู,Wat Tham Tu Pu,วัด/ศาสนสถาน,2,Iconic,19.9254254,99.8032746,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,วัดทุ่งหลวง,Wat Tung Luang temple,วัด/ศาสนสถาน,2,Iconic,19.9749308,99.7639937,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,วัดท่าไคร้,Wat Tha Krai,วัด/ศาสนสถาน,2,Iconic,19.8435582,99.7152186,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,วัดธรรมราม,Wat Thamaram,วัด/ศาสนสถาน,2,Iconic,20.0749223,99.9119674,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,วัดนางแล,Wat Nang Lae,วัด/ศาสนสถาน,2,Iconic,19.9965755,99.8649539,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,วัดน้ำลัดวังซาง,Wat Namlat Wang Sang,วัด/ศาสนสถาน,2,Iconic,19.9293861,99.8166708,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,วัดบ่อทอง,Wat Bo Thong,วัด/ศาสนสถาน,2,Iconic,20.099721,99.8712596,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,วัดบ้านท่าหลุก,Wat Tha Look temple,วัด/ศาสนสถาน,2,Iconic,19.9575697,99.7795427,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,วัดปางกอก,Wat Pang Kok,วัด/ศาสนสถาน,2,Iconic,19.8390637,99.6770813,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,วัดปางริมกรณ์,Wat Pang Rim Kon,วัด/ศาสนสถาน,2,Iconic,19.8474741,99.6685883,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,วัดปางสนุก,Wat Pang Sanook,วัด/ศาสนสถาน,2,Iconic,19.8345225,99.6998961,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,วัดป่ารวก(ม.),Wat Pa Ruak,วัด/ศาสนสถาน,2,Iconic,20.0228046,99.8695615,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,วัดป่าห้า,Wat Pa Ha,วัด/ศาสนสถาน,2,Iconic,19.9860987,99.8680087,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,วัดป่าอ้อร่มเย็น,Wat Pa O Rom Yen,วัด/ศาสนสถาน,2,Iconic,20.0168708,99.8797782,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,วัดฝั่งหมิ่น,Wat Fangmin,วัด/ศาสนสถาน,2,Iconic,19.9261421,99.8513461,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,วัดพระธาตุ จอมสัก,Wat Pratad Jom Sak,วัด/ศาสนสถาน,2,Iconic,19.9539111,99.8301569,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,วัดพระธาตุดอยจอมทอง,Wat Phra That Doi Chom Thong,วัด/ศาสนสถาน,2,Iconic,19.9157247,99.8227682,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,วัดพระธาตุดอยเขาควายแก้ว,Wat Phra That Doi Khao Khwai Kaeo,วัด/ศาสนสถาน,2,Iconic,19.8811472,99.8097282,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,วัดพระสิงห์,Wat Phra Sing,วัด/ศาสนสถาน,2,Iconic,19.9115314,99.8305569,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,วัดพระแก้ว,Wat Phra Kaew,วัด/ศาสนสถาน,2,Iconic,19.9116621,99.8270162,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,วัดพุทธอุทยานดอยอินทรีย์,Wat Phuttha Utthayan Doi Insi,วัด/ศาสนสถาน,2,Iconic,19.9063057,99.7370397,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,วัดมิ่งเมือง,Wat Ming Mueang,วัด/ศาสนสถาน,2,Iconic,19.9073445,99.8283359,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,วัดมุงเมือง,Wat Mung Muang,วัด/ศาสนสถาน,2,Iconic,19.9096317,99.8288273,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,วัดร่องเสือเต้น,Wat Rong Suea Ten,วัด/ศาสนสถาน,2,Iconic,19.923357,99.8417552,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,วัดลำเปิง,Wat Lampoeng,วัด/ศาสนสถาน,2,Iconic,20.0075961,99.8654742,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,วัดศรีจุม,Wat Si Chum,วัด/ศาสนสถาน,2,Iconic,19.9924697,99.8758148,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,วัดศรีชม ริมลาว,Wat Si Chom Rim Lao,วัด/ศาสนสถาน,2,Iconic,19.828206,99.7741817,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,วัดศรีทรายมูล,Wat Si Sai Mun,วัด/ศาสนสถาน,2,Iconic,19.897808,99.8400472,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,วัดศรีบุญเรือง,Wat Sri Bun Rueang,วัด/ศาสนสถาน,2,Iconic,19.9115429,99.8378303,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,วัดศรีเกิด,Wat Si Koet,วัด/ศาสนสถาน,2,Iconic,19.9069099,99.8392753,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,วัดสมิงแก้ว,Wat Saming Kaeo,วัด/ศาสนสถาน,2,Iconic,19.8812032,99.7953558,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,วัดสวนดอก,Wat Suan Dok,วัด/ศาสนสถาน,2,Iconic,19.8439003,99.7286308,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,วัดสักกวัน,Wat Sak Kawan,วัด/ศาสนสถาน,2,Iconic,19.933272,99.8422823,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,วัดสันตาลเหลือง,Wat San Tan Leang,วัด/ศาสนสถาน,2,Iconic,19.9421993,99.8381968,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,วัดสันทรายหลวง,Wat Sansai Luang temple,วัด/ศาสนสถาน,2,Iconic,19.8510905,99.8138053,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,วัดห้วยขม,Wat Huai Kom temple,วัด/ศาสนสถาน,2,Iconic,19.9891221,99.7566521,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,วัดห้วยทรายขาว,Wat Huay Sai Khao,วัด/ศาสนสถาน,2,Iconic,19.9372938,99.7578762,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,วัดห้วยพลู,Wat Huai Phlu,วัด/ศาสนสถาน,2,Iconic,20.0455309,99.8758417,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,วัดห้วยเคียน,Wat Huai Kian,วัด/ศาสนสถาน,2,Iconic,20.0851654,99.8737737,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,วัดเจ็ดยอด,Wat Chet Yot,วัด/ศาสนสถาน,2,Iconic,19.9035725,99.8313031,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,วัดเชตวัน,Wat Chet Wan,วัด/ศาสนสถาน,2,Iconic,19.9059809,99.8434695,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,วัดเชตุพน,Wat Chetuphon Temple Complex,วัด/ศาสนสถาน,2,Iconic,19.9023807,99.8183592,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,วัดเชียงยืน,Wat Changyuen,วัด/ศาสนสถาน,2,Iconic,19.8992165,99.8264185,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,วัดเวียงหวาย,Wat Wiang Wai,วัด/ศาสนสถาน,2,Iconic,19.835592,99.7414719,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,วัดแม่ข้าวต้มท่าสุด,Wat Mae Khaotom Tha Sut,วัด/ศาสนสถาน,2,Iconic,20.075126,99.8746556,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,วัดโป่งสลี,Wat Pong Sali,วัด/ศาสนสถาน,2,Iconic,19.8389044,99.7931192,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,อาศรมไผ่มรกต,Phai Morakot Ashram,วัด/ศาสนสถาน,2,Iconic,19.880353,99.7302968,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,อุโบสถพุทธบูชามหาปรินิพพาน,Ubosot Phuttha Bucha Maha Parinipphan,วัด/ศาสนสถาน,2,Iconic,19.9107766,99.7299667,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,เจดีย์,Stupa,วัด/ศาสนสถาน,2,Iconic,19.9232561,99.841359,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,เจดีย์,Stupa,วัด/ศาสนสถาน,2,Iconic,19.9261495,99.8511498,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,Akha village (free),Akha village (free),สถานที่ท่องเที่ยว,2,Iconic,20.0824749,99.8534175,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,Animals made out of old tyres,Animals made out of old tyres,สถานที่ท่องเที่ยว,2,Iconic,20.0178641,99.8747105,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,Chang Pak Elephant riding,Chang Pak Elephant riding,สถานที่ท่องเที่ยว,2,Iconic,19.7944175,99.7953975,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,Chaow Nang Photo Studio,Chaow Nang Photo Studio,สถานที่ท่องเที่ยว,2,Iconic,19.9100641,99.8377075,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,Cook Thai Yourself,Cook Thai Yourself,สถานที่ท่องเที่ยว,2,Iconic,19.8325243,99.6828436,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,Cooking with Anna,Cooking with Anna,สถานที่ท่องเที่ยว,2,Iconic,19.9155506,99.8476417,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,Elephant valley sanctuary Thailand,Elephant valley sanctuary Thailand,สถานที่ท่องเที่ยว,2,Iconic,19.8175496,99.7789534,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,Hot Springs Pongprabaht,Hot Springs Pongprabaht,สถานที่ท่องเที่ยว,2,Iconic,19.9775334,99.8327168,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,Huai Mak Liam Hot Spring,Huai Mak Liam Hot Spring,สถานที่ท่องเที่ยว,2,Iconic,19.963058,99.6801629,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,Huay Mae Sai waterfall,,สถานที่ท่องเที่ยว,2,Iconic,20.0029858,99.7186427,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,"Karen, Akha, & Long Neck tribal village","Karen, Akha, & Long Neck tribal village",สถานที่ท่องเที่ยว,2,Iconic,20.0198903,99.8913469,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,Large bell,Large bell,สถานที่ท่องเที่ยว,2,Iconic,19.8240072,99.7623592,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,Live music and cabaret show,Live music and cabaret show,สถานที่ท่องเที่ยว,2,Iconic,19.904992,99.8336312,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,Long neck Karen village,Long neck Karen village,สถานที่ท่องเที่ยว,2,Iconic,20.082508,99.8529069,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,Melt home cooking class,Melt home cooking class,สถานที่ท่องเที่ยว,2,Iconic,19.9177394,99.8358221,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,Music during sunday walking street,Music during sunday walking street,สถานที่ท่องเที่ยว,2,Iconic,19.9021216,99.8193056,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,Nakornchiangrai Shooting Range,Nakornchiangrai Shooting Range,สถานที่ท่องเที่ยว,2,Iconic,19.8923122,99.8105939,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,Petting zoo,Petting zoo,สถานที่ท่องเที่ยว,2,Iconic,19.8604377,99.7259609,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,Pha Koen Hot Spring,Pha Koen Hot Spring,สถานที่ท่องเที่ยว,2,Iconic,19.9574523,99.6927698,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,Photo spot,Photo spot,สถานที่ท่องเที่ยว,2,Iconic,19.8239626,99.762227,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,Roof Structure Of Ubosot,Roof Structure Of Ubosot,สถานที่ท่องเที่ยว,2,Iconic,19.9036101,99.7944625,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,Ruammit Elephant Camp,,สถานที่ท่องเที่ยว,2,Iconic,19.9615202,99.7049209,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,Saturday night bazaar,Saturday night bazaar,สถานที่ท่องเที่ยว,2,Iconic,19.9086384,99.8303572,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,Singha Lion,,สถานที่ท่องเที่ยว,2,Iconic,19.8529351,99.743527,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,Snake House,Snake House,สถานที่ท่องเที่ยว,2,Iconic,19.9592472,99.709634,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,Suwannee Thai Cooking class,Suwannee Thai Cooking class,สถานที่ท่องเที่ยว,2,Iconic,19.8852573,99.7930937,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,Tham Wai cave,Tham Wai cave,สถานที่ท่องเที่ยว,2,Iconic,19.9213051,99.792627,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,Union of Hill Tribe Villages and Longneck Karen,,สถานที่ท่องเที่ยว,2,Iconic,20.0201141,99.8912329,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,Walking Saturday Night Market,Walking Saturday Night Market,สถานที่ท่องเที่ยว,2,Iconic,19.9089271,99.8360508,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,Wat Rong Khun,Wat Rong Khun - White Temple,สถานที่ท่องเที่ยว,2,Iconic,19.8239832,99.7628658,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,Water Wheels,,สถานที่ท่องเที่ยว,2,Iconic,19.9482741,99.6862562,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,night maket,night maket,สถานที่ท่องเที่ยว,2,Iconic,19.9702291,99.8574381,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,ข่วงศึกษาวิถีชีวิตวัฒนธรรมล้านนาและอาเซียน,Lanna & Asean Culture Plaza,สถานที่ท่องเที่ยว,2,Iconic,19.9263548,99.8679604,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,น้ำตกขุนกรณ์,Khun Korn Waterfall,สถานที่ท่องเที่ยว,2,Iconic,19.8825546,99.6161595,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,น้ำตกห้วยชมภู,Huai Chomphu Waterfall,สถานที่ท่องเที่ยว,2,Iconic,19.8099051,99.5905806,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,บ้านลุงต๋อย เชียงราย,,สถานที่ท่องเที่ยว,2,Iconic,19.8994664,99.8416949,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,ลานอาหารไนท์บาร์ซา,Night Bazaar Food Court,สถานที่ท่องเที่ยว,2,Iconic,19.9053724,99.8344576,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,วัดถ้ำพระ,Wat Tham Phra,สถานที่ท่องเที่ยว,2,Iconic,19.9176267,99.7888595,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,วัดร่องเสือเต้น,Wat Rong Suea Ten,สถานที่ท่องเที่ยว,2,Iconic,19.9234594,99.8417527,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,สวนไม้งามริมกก,Garden Of Reeds,สถานที่ท่องเที่ยว,2,Iconic,19.9254187,99.8643518,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,สิงห์ปาร์ค,Singha Park,สถานที่ท่องเที่ยว,2,Iconic,19.8600698,99.7344876,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,สิงห์ปาร์ค เชียงราย,,สถานที่ท่องเที่ยว,2,Iconic,19.8528505,99.7442533,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,หอนาฬิกา,Clock Tower,สถานที่ท่องเที่ยว,2,Iconic,19.9071628,99.8309886,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,เชียงรายไนท์บาร์ซา,Night Bazaar,สถานที่ท่องเที่ยว,2,Iconic,19.9053147,99.8340658,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,Chiangrai Province Stadium,,สนามกีฬา,2,Iconic,19.9133394,99.8558656,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,สิงห์ เชียงราย สเตเดี้ยม,Singha Chiangrai Stadium,สนามกีฬา,2,Iconic,19.9570232,99.87477,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,Nong Bueng,,สวนสาธารณะ,2,Iconic,19.8862138,99.8025132,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,สวนชุมชน,,สวนสาธารณะ,2,Iconic,19.9141876,99.8395919,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,สวนตุง,Suan Tung,สวนสาธารณะ,2,Iconic,19.9083574,99.8346531,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,สวนสมเด็จย่า,Somdet Ya Park,สวนสาธารณะ,2,Iconic,19.9769632,99.8469446,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,สวนสยามรวมใจ,Siam Ruamchai Square,สวนสาธารณะ,2,Iconic,19.907782,99.8414276,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,สวนสาธารณะ เกาะลอย,Ko Loi Park,สวนสาธารณะ,2,Iconic,19.9183709,99.8376601,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,สวนสาธารณะริมกก,Kok Riverside Park,สวนสาธารณะ,2,Iconic,19.9240611,99.8540585,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,สวนสาธารณะเกาะแม่ฟ้า ฯ,Koh Mae Fah Park,สวนสาธารณะ,2,Iconic,19.9214766,99.8247488,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,สวนสาธารณะเฉลิมพระเกียรติ,Chaloem Phrakiat Park,สวนสาธารณะ,2,Iconic,19.9211444,99.8160204,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,สวนหนองปึ๋ง,Nong Bueng Park,สวนสาธารณะ,2,Iconic,19.8860994,99.8027005,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,สวนเทิดพระเกียรติ 90 ปีสมเด็จพระศรีนครินทร์,Princess Mother 90th Anniversary Park,สวนสาธารณะ,2,Iconic,19.9153545,99.8316618,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,หนองปึ๋ง,Nong Bueng,สวนสาธารณะ,2,Iconic,19.8850632,99.8061959,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,อุทยานศิลปะวัฒนธรรมแม่ฟ้าหลวง,Mae Fah Luang Art and Culture Park,สวนสาธารณะ,2,Iconic,19.9044709,99.7951264,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,The Princess Mothers Statue,The Princess Mothers Statue,อนุสาวรีย์/อนุสรณ์,2,Iconic,20.044971,99.8929149,OpenStreetMap / Overpass API
เชียงราย,Chiang Rai,บ้านแห่งความทรงจำ,,อนุสาวรีย์/อนุสรณ์,2,Iconic,19.9129359,99.8291886,OpenStreetMap / Overpass API
