province,zone_anchor,anchor_category,lat,lon,radius_km,nearby_iconic_count,nearby_iconic_list,hypermarkets,convenience_stores,markets,hospitals,clinics,pharmacies,schools,banks,gas_stations,daily_life_summary,total_layer2_nearby,total_layer3_nearby,livability_score,median_house_price,median_condo_price,median_townhse_price,price_tier
สุรินทร์,บริษัทนครชัยแอร์ จำกัด,สถานีขนส่ง,14.8983252,103.4988643,2.0,2,"elephant (อนุสาวรีย์/อนุสรณ์, 0.97km); Green Park (สวนสาธารณะ, 1.84km)",1,8,2,0,0,0,3,1,2,ร้านสะดวกซื้อ 8 แห่ง; โรงเรียน 3 แห่ง; สถานีขนส่ง 2 แห่ง; หน่วยงานรัฐ 2 แห่ง; ตู้ATM 2 แห่ง; ตลาด 2 แห่ง; ซูเปอร์มาร์เก็ต 2 แห่ง; ปั๊มน้ำมัน 2 แห่ง; สถานีรถไฟ 1 แห่ง; ห้างสรรพสินค้า 1 แห่ง; ศาลากลาง/ที่ว่าการ 1 แห่ง; ไฮเปอร์มาร์เก็ต 1 แห่ง; ธนาคาร 1 แห่ง,2,28,61,3704947,3675483,4073130,Mid-Range
สุรินทร์,มหาวิทยาลัยราชภัฏสุรินทร์,มหาวิทยาลัย,14.8589668,103.4855175,2.0,5,"Sport Campus (ศูนย์กีฬา, 0.51km); Commemoration of Princess Mothers Health Garden (สวนสาธารณะ, 0.88km); สวนเฉลิมพระเกียรติ จังหวัดสุรินทร์ (สวนใหม่) (สวนสาธารณะ, 1.66km); พิพิธภัณฑ์สถานแห่งชาติ สุรินทร์ (พิพิธภัณฑ์, 1.73km); Erawan (อนุสาวรีย์/อนุสรณ์, 2.0km)",0,1,1,1,0,0,1,0,1,สนามบิน 2 แห่ง; โรงพยาบาล 1 แห่ง; มหาวิทยาลัย 1 แห่ง; โรงเรียน 1 แห่ง; ตลาด 1 แห่ง; ร้านสะดวกซื้อ 1 แห่ง; ปั๊มน้ำมัน 1 แห่ง,5,8,45,3704947,3675483,4073130,Mid-Range
สุรินทร์,Robinson,ห้างสรรพสินค้า,14.877616,103.5318377,2.0,0,ไม่มี,0,3,0,0,0,0,1,0,3,ร้านสะดวกซื้อ 3 แห่ง; ปั๊มน้ำมัน 3 แห่ง; ตู้ATM 2 แห่ง; ห้างสรรพสินค้า 1 แห่ง; ซูเปอร์มาร์เก็ต 1 แห่ง; โรงเรียน 1 แห่ง,0,11,21,3704947,3675483,4073130,Mid-Range
สุรินทร์,เมืองที,สถานีรถไฟ,14.8937362,103.6550328,2.0,1,"Prasat Muang Thi (โบราณสถาน, 0.71km)",0,0,0,0,0,0,1,0,0,สถานีรถไฟ 1 แห่ง; โรงเรียน 1 แห่ง,1,2,9,3704947,3675483,4073130,Mid-Range
สุรินทร์,ลำชี,สถานีรถไฟ,14.8998501,103.4228262,2.0,0,ไม่มี,0,1,0,0,0,0,0,0,2,ปั๊มน้ำมัน 2 แห่ง; สถานีรถไฟ 1 แห่ง; ร้านสะดวกซื้อ 1 แห่ง,0,4,6,3704947,3675483,4073130,Mid-Range
สุรินทร์,บุฤๅษี,สถานีรถไฟ,14.8899487,103.5763229,2.0,0,ไม่มี,0,0,0,0,0,0,1,0,0,สถานีรถไฟ 1 แห่ง; โรงเรียน 1 แห่ง,0,2,4,3704947,3675483,4073130,Mid-Range
สุรินทร์,โรบินสันไลฟ์สไตล์ สุรินทร์,ห้างสรรพสินค้า,15.0348658,103.594049,2.0,0,ไม่มี,0,0,0,0,0,0,1,0,0,โรงเรียน 1 แห่ง,0,1,4,3704947,3675483,4073130,Mid-Range
สุรินทร์,เฉลิมกาญจนา,มหาวิทยาลัย,14.8047305,103.453009,2.0,0,ไม่มี,0,0,0,0,0,0,0,0,0,มหาวิทยาลัย 1 แห่ง,0,1,0,3704947,3675483,4073130,Mid-Range
สุรินทร์,สถานีขนส่งผู้โดยสารจังหวัดสุรินทร์,สถานีขนส่ง,14.7629749,103.452139,2.0,0,ไม่มี,0,0,0,0,0,0,0,0,0,ไม่มี,0,0,0,3704947,3675483,4073130,Mid-Range
สุรินทร์,โรบินสันไลฟ์สไตล์ สุรินทร์,ห้างสรรพสินค้า,15.09684,103.6765398,2.0,0,ไม่มี,0,0,0,0,0,0,0,0,0,ไม่มี,0,0,0,3704947,3675483,4073130,Mid-Range
สุรินทร์,โรบินสันไลฟ์สไตล์ สุรินทร์,ห้างสรรพสินค้า,14.8760076,103.2443679,2.0,0,ไม่มี,0,0,0,0,0,0,0,0,0,ไม่มี,0,0,0,3704947,3675483,4073130,Mid-Range
อุดรธานี,อุดรเดลิเวอรี่ : UDonDelivery,สถานีขนส่ง,17.4096115,102.7926044,2.0,16,"ทุ่งศรีเมือง (สวนสาธารณะ, 0.71km); ศาลาพิธีทุ่งศรีเมือง (สถานที่ท่องเที่ยว, 0.74km); Tea Kappa Chinese Gate (สถานที่ท่องเที่ยว, 0.82km); YoYoland Udon (สวนสนุก, 0.91km); อนุสาวรีย์กรมหลวงประจักษ์ศิลปาคม (อนุสาวรีย์/อนุสรณ์, 0.98km); กรมหลวง ประจักษ์ ศิลปาคม (อนุสาวรีย์/อนุสรณ์, 1.0km); เป็ดเหลืองยักษ์ (สถานที่ท่องเที่ยว, 1.01km); Giant Rubber Duck (สถานที่ท่องเที่ยว, 1.01km); พิพิธภัณฑ์เมืองอุดรธานี (พิพิธภัณฑ์, 1.17km); Udon Thani Rajabhat University Stadium (สนามกีฬา, 1.18km)",3,38,9,6,13,8,14,27,7,ร้านสะดวกซื้อ 38 แห่ง; ธนาคาร 27 แห่ง; โรงเรียน 14 แห่ง; คลินิก 13 แห่ง; ตู้ATM 12 แห่ง; ซูเปอร์มาร์เก็ต 12 แห่ง; ตลาด 9 แห่ง; ห้างสรรพสินค้า 8 แห่ง; ร้านขายยา 8 แห่ง; ปั๊มน้ำมัน 7 แห่ง; โรงพยาบาล 6 แห่ง; หน่วยงานรัฐ 4 แห่ง; มหาวิทยาลัย 3 แห่ง; ไฮเปอร์มาร์เก็ต 3 แห่ง; โรงเรียนอนุบาล 3 แห่ง; สถานีขนส่ง 2 แห่ง; สถานีรถไฟ 1 แห่ง,16,170,187,3494137,3382508,3499917,Mid-Range
อุดรธานี,แลนด์มาร์ก (ตึกคอม),ห้างสรรพสินค้า,17.4087885,102.7922617,2.0,16,"ทุ่งศรีเมือง (สวนสาธารณะ, 0.72km); ศาลาพิธีทุ่งศรีเมือง (สถานที่ท่องเที่ยว, 0.78km); Tea Kappa Chinese Gate (สถานที่ท่องเที่ยว, 0.83km); อนุสาวรีย์กรมหลวงประจักษ์ศิลปาคม (อนุสาวรีย์/อนุสรณ์, 0.88km); YoYoland Udon (สวนสนุก, 0.91km); กรมหลวง ประจักษ์ ศิลปาคม (อนุสาวรีย์/อนุสรณ์, 0.92km); Giant Rubber Duck (สถานที่ท่องเที่ยว, 1.01km); เป็ดเหลืองยักษ์ (สถานที่ท่องเที่ยว, 1.03km); Udon Thani Rajabhat University Stadium (สนามกีฬา, 1.08km); พิพิธภัณฑ์เมืองอุดรธานี (พิพิธภัณฑ์, 1.16km)",3,38,9,6,13,8,15,28,7,ร้านสะดวกซื้อ 38 แห่ง; ธนาคาร 28 แห่ง; โรงเรียน 15 แห่ง; คลินิก 13 แห่ง; ตู้ATM 12 แห่ง; ซูเปอร์มาร์เก็ต 12 แห่ง; ตลาด 9 แห่ง; ห้างสรรพสินค้า 8 แห่ง; ร้านขายยา 8 แห่ง; ปั๊มน้ำมัน 7 แห่ง; โรงพยาบาล 6 แห่ง; หน่วยงานรัฐ 4 แห่ง; มหาวิทยาลัย 3 แห่ง; ไฮเปอร์มาร์เก็ต 3 แห่ง; โรงเรียนอนุบาล 3 แห่ง; สถานีขนส่ง 2 แห่ง; สถานีรถไฟ 1 แห่ง,16,172,187,3494137,3382508,3499917,Mid-Range
อุดรธานี,Big Town Hall,หน่วยงานรัฐ,17.4144226,102.7884078,2.0,15,"ศาลาพิธีทุ่งศรีเมือง (สถานที่ท่องเที่ยว, 0.17km); ทุ่งศรีเมือง (สวนสาธารณะ, 0.3km); Tea Kappa Chinese Gate (สถานที่ท่องเที่ยว, 0.33km); เป็ดเหลืองยักษ์ (สถานที่ท่องเที่ยว, 0.43km); Giant Rubber Duck (สถานที่ท่องเที่ยว, 0.55km); พิพิธภัณฑ์เมืองอุดรธานี (พิพิธภัณฑ์, 0.72km); บึงหหนองประจักษ์ (บึง/ทะเลสาบ, 0.75km); สวนสาธารณะหนองประจักษ์ (สวนสาธารณะ, 0.78km); สวนสาธารณะ หนองประจักษ์ (สวนสาธารณะ, 1.0km); HYBRID GYM UDON (สนามกีฬา, 1.4km)",2,37,7,5,12,8,15,21,6,ร้านสะดวกซื้อ 37 แห่ง; ธนาคาร 21 แห่ง; โรงเรียน 15 แห่ง; คลินิก 12 แห่ง; ซูเปอร์มาร์เก็ต 12 แห่ง; ตู้ATM 10 แห่ง; ร้านขายยา 8 แห่ง; ตลาด 7 แห่ง; ห้างสรรพสินค้า 6 แห่ง; ปั๊มน้ำมัน 6 แห่ง; โรงพยาบาล 5 แห่ง; หน่วยงานรัฐ 4 แห่ง; มหาวิทยาลัย 3 แห่ง; โรงเรียนอนุบาล 3 แห่ง; สถานีขนส่ง 2 แห่ง; ไฮเปอร์มาร์เก็ต 2 แห่ง,15,153,182,3494137,3382508,3499917,Mid-Range
อุดรธานี,Passport office,หน่วยงานรัฐ,17.415339,102.786678,2.0,15,"ศาลาพิธีทุ่งศรีเมือง (สถานที่ท่องเที่ยว, 0.19km); เป็ดเหลืองยักษ์ (สถานที่ท่องเที่ยว, 0.28km); Tea Kappa Chinese Gate (สถานที่ท่องเที่ยว, 0.29km); ทุ่งศรีเมือง (สวนสาธารณะ, 0.33km); Giant Rubber Duck (สถานที่ท่องเที่ยว, 0.45km); บึงหหนองประจักษ์ (บึง/ทะเลสาบ, 0.54km); สวนสาธารณะหนองประจักษ์ (สวนสาธารณะ, 0.57km); พิพิธภัณฑ์เมืองอุดรธานี (พิพิธภัณฑ์, 0.6km); สวนสาธารณะ หนองประจักษ์ (สวนสาธารณะ, 0.79km); HYBRID GYM UDON (สนามกีฬา, 1.36km)",2,33,6,4,9,7,14,22,6,ร้านสะดวกซื้อ 33 แห่ง; ธนาคาร 22 แห่ง; โรงเรียน 14 แห่ง; ซูเปอร์มาร์เก็ต 12 แห่ง; คลินิก 9 แห่ง; ร้านขายยา 7 แห่ง; ปั๊มน้ำมัน 6 แห่ง; ตลาด 6 แห่ง; ตู้ATM 5 แห่ง; โรงพยาบาล 4 แห่ง; หน่วยงานรัฐ 4 แห่ง; ห้างสรรพสินค้า 4 แห่ง; โรงเรียนอนุบาล 3 แห่ง; สถานีขนส่ง 2 แห่ง; มหาวิทยาลัย 2 แห่ง; ไฮเปอร์มาร์เก็ต 2 แห่ง,15,135,182,3494137,3382508,3499917,Mid-Range
