province_name,district_name,tambon_name,is_tambon,total_population,male,female,age_children,age_working,age_elderly
เชียงราย,ดอยหลวง,เทศบาลแม่สรวย,True,1438,695,743,144,940,268
เชียงราย,ดอยหลวง,แม่สรวย,True,1438,695,743,144,940,268
เชียงราย,ดอยหลวง,เทศบาลห้วยไคร้,True,4887,2256,2631,529,2993,792
เชียงราย,ดอยหลวง,ห้วยไคร้,True,4887,2256,2631,529,2993,792
เชียงราย,ดอยหลวง,เทศบาลแม่สาย,True,27767,12943,14824,2741,11514,2876
เชียงราย,ดอยหลวง,แม่สาย,True,15759,7217,8542,1649,7356,1840
เชียงราย,ดอยหลวง,เวียงพางคำ,True,12008,5726,6282,1092,4158,1036
เชียงราย,ดอยหลวง,เทศบาลเวียงเชียงแสน,True,6110,2885,3225,642,3021,982
เชียงราย,ดอยหลวง,เวียง,True,6110,2885,3225,642,3021,982
เชียงราย,ดอยหลวง,เทศบาลสันทราย,True,2688,1263,1425,297,1721,526
เชียงราย,ดอยหลวง,สันทราย,True,2688,1263,1425,297,1721,526
เชียงราย,ดอยหลวง,เทศบาลแม่จัน,True,3494,1627,1867,244,1800,726
เชียงราย,ดอยหลวง,แม่จัน,True,3494,1627,1867,244,1800,726
เชียงราย,ดอยหลวง,เทศบาลแม่คำ,True,4330,2034,2296,448,2761,1047
เชียงราย,ดอยหลวง,แม่คำ,True,4330,2034,2296,448,2761,1047
เชียงราย,ดอยหลวง,เทศบาลจันจว้า,True,13849,6550,7299,1505,9126,2973
เชียงราย,ดอยหลวง,จันจว้า,True,6340,2961,3379,693,4093,1365
เชียงราย,ดอยหลวง,จันจว้าใต้,True,7509,3589,3920,812,5033,1608
เชียงราย,ดอยหลวง,เทศบาลป่าแดด,True,6162,2990,3172,652,4225,1253
เชียงราย,ดอยหลวง,ป่าแดด,True,6162,2990,3172,652,4225,1253
เชียงราย,ดอยหลวง,เทศบาลป่าแงะ,True,7344,3619,3725,753,5124,1437
เชียงราย,ดอยหลวง,ป่าแงะ,True,7344,3619,3725,753,5124,1437
เชียงราย,ดอยหลวง,เทศบาลเมืองพาน,True,6129,2823,3306,894,3259,1862
เชียงราย,ดอยหลวง,เมืองพาน,True,6129,2823,3306,894,3259,1862
เชียงราย,ดอยหลวง,เทศบาลเวียงเทิง,True,4911,2280,2631,733,3192,889
เชียงราย,ดอยหลวง,เวียง,True,4911,2280,2631,733,3192,889
เชียงราย,ดอยหลวง,เทศบาลบ้านปล้อง,True,3814,1827,1987,402,2665,740
เชียงราย,ดอยหลวง,ปล้อง,True,3814,1827,1987,402,2665,740
เชียงราย,ดอยหลวง,เทศบาลเวียงเชียงของ,True,3585,1647,1938,331,2360,838
เชียงราย,ดอยหลวง,เวียง,True,3585,1647,1938,331,2360,838
เชียงราย,ดอยหลวง,เทศบาลบุญเรือง,True,5714,2774,2940,497,3885,1305
เชียงราย,ดอยหลวง,บุญเรือง,True,5714,2774,2940,497,3885,1305
เชียงราย,ดอยหลวง,เทศบาลเวียงชัย,True,6729,3138,3591,724,4586,1353
เชียงราย,ดอยหลวง,เวียงชัย,True,4298,2011,2287,504,2939,795
เชียงราย,ดอยหลวง,เมืองชุม,True,2431,1127,1304,220,1647,558
เชียงราย,เทศบาลนครเชียงราย,,False,78488,37038,41450,9774,48766,12220
เชียงราย,เทศบาลนครเชียงราย,เวียง,True,12042,5907,6135,787,4709,1793
เชียงราย,เทศบาลนครเชียงราย,รอบเวียง,True,45207,21202,24005,5814,30848,8025
เชียงราย,เทศบาลนครเชียงราย,สันทราย,True,474,221,253,55,308,100
เชียงราย,เทศบาลนครเชียงราย,ริมกก,True,20765,9708,11057,3118,12901,2302
พิษณุโลก,เมืองพิษณุโลก,,False,182092,87748,94344,25562,128306,27328
พิษณุโลก,เมืองพิษณุโลก,วังน้ำคู้,True,4052,1931,2121,474,2770,805
พิษณุโลก,เมืองพิษณุโลก,วัดจันทร์,True,9534,4368,5166,1466,6859,1186
พิษณุโลก,เมืองพิษณุโลก,วัดพริก,True,8673,4119,4554,1217,5983,1455
พิษณุโลก,เมืองพิษณุโลก,ท่าทอง,True,14399,6854,7545,2129,10038,2213
พิษณุโลก,เมืองพิษณุโลก,ท่าโพธิ์,True,15809,7384,8425,2456,11007,2292
พิษณุโลก,เมืองพิษณุโลก,สมอแข,True,16098,8007,8091,2173,11816,2070
พิษณุโลก,เมืองพิษณุโลก,ดอนทอง,True,13439,6513,6926,1904,9461,2067
พิษณุโลก,เมืองพิษณุโลก,บ้านป่า,True,5821,2826,2995,830,3992,995
พิษณุโลก,เมืองพิษณุโลก,ปากโทก,True,4982,2325,2657,695,3435,844
พิษณุโลก,เมืองพิษณุโลก,หัวรอ,True,26349,12094,14255,3808,18904,3589
พิษณุโลก,เมืองพิษณุโลก,จอมทอง,True,4040,1920,2120,556,2792,683
พิษณุโลก,เมืองพิษณุโลก,บ้านกร่าง,True,13239,6230,7009,1904,9151,2169
พิษณุโลก,เมืองพิษณุโลก,บ้านคลอง,True,13286,7751,5535,1457,9866,1945
พิษณุโลก,เมืองพิษณุโลก,มะขามสูง,True,5675,2756,2919,808,3890,974
พิษณุโลก,เมืองพิษณุโลก,บึงพระ,True,19098,9057,10041,2651,13045,2777
พิษณุโลก,เมืองพิษณุโลก,ไผ่ขอดอน,True,4069,1906,2163,540,2838,690
พิษณุโลก,เมืองพิษณุโลก,งิ้วงาม,True,3529,1707,1822,494,2459,574
พิษณุโลก,นครไทย,,False,66100,32799,33301,9736,46195,9905
พิษณุโลก,นครไทย,หนองกะท้าว,True,16043,7972,8071,2193,11334,2447
พิษณุโลก,นครไทย,เนินเพิ่ม,True,12341,6117,6224,2130,8384,1679
พิษณุโลก,นครไทย,นาบัว,True,7737,3783,3954,1324,5196,1210
พิษณุโลก,นครไทย,นครชุม,True,2918,1437,1481,355,2039,522
พิษณุโลก,นครไทย,น้ำกุ่ม,True,2367,1194,1173,256,1627,483
พิษณุโลก,นครไทย,ยางโกลน,True,4792,2363,2429,608,3342,841
พิษณุโลก,นครไทย,บ่อโพธิ์,True,6811,3329,3482,844,4931,1029
พิษณุโลก,นครไทย,บ้านพร้าว,True,6086,3048,3038,801,4379,897
พิษณุโลก,นครไทย,ห้วยเฮี้ย,True,7005,3556,3449,1225,4963,797
พิษณุโลก,ชาติตระการ,,False,36287,18303,17984,6305,25709,4127
พิษณุโลก,ชาติตระการ,ป่าแดง,True,3778,1968,1810,562,2733,417
พิษณุโลก,ชาติตระการ,ชาติตระการ,True,4630,2332,2298,556,3363,709
พิษณุโลก,ชาติตระการ,สวนเมี่ยง,True,5681,2848,2833,752,4234,682
พิษณุโลก,ชาติตระการ,บ้านดง,True,8250,4092,4158,1251,5918,1062
พิษณุโลก,ชาติตระการ,บ่อภาค,True,9888,5044,4844,2713,6478,660
พิษณุโลก,ชาติตระการ,ท่าสะแก,True,4060,2019,2041,471,2983,597
พิษณุโลก,บางระกำ,,False,73532,36094,37438,10339,52015,10853
พิษณุโลก,บางระกำ,บางระกำ,True,12969,6364,6605,1748,9078,1929
พิษณุโลก,บางระกำ,วังอิทก,True,4412,2198,2214,588,3102,717
พิษณุโลก,บางระกำ,บึงกอก,True,9218,4509,4709,1279,6461,1463
พิษณุโลก,บางระกำ,หนองกุลา,True,14271,6976,7295,2189,10138,1898
พิษณุโลก,บางระกำ,ชุมแสงสงคราม,True,7613,3743,3870,1069,5309,1220
พิษณุโลก,บางระกำ,นิคมพัฒนา,True,7934,3815,4119,1110,5663,1149
พิษณุโลก,บางระกำ,บ่อทอง,True,4354,2177,2177,591,3160,595
พิษณุโลก,บางระกำ,ท่านางงาม,True,5739,2830,2909,805,4071,859
พิษณุโลก,บางระกำ,คุยม่วง,True,7022,3482,3540,960,5033,1023
พิษณุโลก,บางกระทุ่ม,,False,31937,15503,16434,4190,22063,5608
พิษณุโลก,บางกระทุ่ม,บางกระทุ่ม,True,4842,2321,2521,628,3286,880
พิษณุโลก,บางกระทุ่ม,บ้านไร่,True,4279,2095,2184,524,2856,899
พิษณุโลก,บางกระทุ่ม,โคกสลุด,True,3027,1434,1593,386,2070,571
พิษณุโลก,บางกระทุ่ม,สนามคลี,True,2418,1154,1264,283,1660,475
พิษณุโลก,บางกระทุ่ม,ท่าตาล,True,6628,3199,3429,873,4620,1113
